anio,trimestre,provincia,velocidad,accesos
2024,1,Santa Cruz,0.512,26
2024,1,Santa Cruz,0.75,20
2024,1,Santa Cruz,1000.0,218
2024,1,Santa Cruz,1200.0,209
2024,1,Santa Cruz,2200.0,724
2024,1,Santa Cruz,3200.0,1259
2024,1,Santa Cruz,4000.0,2001
2024,1,Santa Cruz,4500.0,504
2024,1,Santa Cruz,6000.0,1272
2024,1,Santa Cruz,6400.0,2004
2024,1,Santa Cruz,7500.0,1
2024,1,Santa Cruz,9000.0,2360
2024,1,Santa Cruz,10000.0,4
2024,1,Santa Cruz,10100.0,7212
2024,1,Santa Cruz,12300.0,251
2024,1,Santa Cruz,16000.0,6224
2024,1,Santa Cruz,19000.0,1
2024,1,Santa Cruz,20500.0,706
2024,1,Santa Cruz,25000.0,31
2024,1,Santa Cruz,25100.0,1454
2024,1,Santa Cruz,31000.0,5592
2024,1,Santa Cruz,36000.0,1139
2024,1,Santa Cruz,41000.0,3
2024,1,Santa Cruz,50100.0,7710
2024,1,Santa Cruz,77000.0,3117
2024,1,Santa Cruz,100100.0,1386
2024,1,Santa Cruz,155000.0,587
2024,1,Santa Cruz,203000.0,102
2024,1,Santa Cruz,380000.0,142
2024,1,Santa Cruz,512000.0,142
2024,1,Santa Fe,0.0,9
2024,1,Santa Fe,0.256,16168
2024,1,Santa Fe,0.375,32
2024,1,Santa Fe,0.512,335
2024,1,Santa Fe,0.75,101
2024,1,Santa Fe,1000.0,5
2024,1,Santa Fe,1200.0,6412
2024,1,Santa Fe,2200.0,6337
2024,1,Santa Fe,3200.0,22748
2024,1,Santa Fe,4000.0,164
2024,1,Santa Fe,4500.0,5400
2024,1,Santa Fe,6000.0,17998
2024,1,Santa Fe,6400.0,23175
2024,1,Santa Fe,6700.0,472
2024,1,Santa Fe,7500.0,4114
2024,1,Santa Fe,9000.0,10561
2024,1,Santa Fe,10000.0,1464
2024,1,Santa Fe,10100.0,136891
2024,1,Santa Fe,12300.0,1200
2024,1,Santa Fe,14000.0,75
2024,1,Santa Fe,16000.0,25445
2024,1,Santa Fe,17000.0,31
2024,1,Santa Fe,19000.0,8
2024,1,Santa Fe,20500.0,31836
2024,1,Santa Fe,25000.0,39
2024,1,Santa Fe,25100.0,12483
2024,1,Santa Fe,31000.0,16119
2024,1,Santa Fe,36000.0,41
2024,1,Santa Fe,37000.0,18
2024,1,Santa Fe,41000.0,5817
2024,1,Santa Fe,50100.0,179739
2024,1,Santa Fe,50250.0,4
2024,1,Santa Fe,61000.0,1892
2024,1,Santa Fe,66000.0,1
2024,1,Santa Fe,71000.0,180
2024,1,Santa Fe,77000.0,88
2024,1,Santa Fe,81000.0,3215
2024,1,Santa Fe,97000.0,1
2024,1,Santa Fe,100000.0,30
2024,1,Santa Fe,100100.0,210827
2024,1,Santa Fe,122000.0,1219
2024,1,Santa Fe,145000.0,1
2024,1,Santa Fe,155000.0,1621
2024,1,Santa Fe,203000.0,10211
2024,1,Santa Fe,256000.0,499
2024,1,Santa Fe,320000.0,146478
2024,1,Santa Fe,450000.0,2046
2024,1,Santa Fe,473000.0,1
2024,1,Santa Fe,512000.0,9107
2024,1,Santa Fe,640000.0,4594
2024,1,Santa Fe,768000.0,2
2024,1,Santa Fe,850000.0,14
2024,1,Santa Fe,1000000.0,1
2024,1,Santa Fe,1024000.0,1317
2024,1,Santa Fe,1075000.0,1
2024,1,Santa Fe,5000000.0,1
2024,1,Santiago Del Estero,0.256,917
2024,1,Santiago Del Estero,0.375,2
2024,1,Santiago Del Estero,0.512,39
2024,1,Santiago Del Estero,0.75,139
2024,1,Santiago Del Estero,1000.0,908
2024,1,Santiago Del Estero,1200.0,226
2024,1,Santiago Del Estero,2000.0,307
2024,1,Santiago Del Estero,2200.0,381
2024,1,Santiago Del Estero,3200.0,5230
2024,1,Santiago Del Estero,4500.0,1220
2024,1,Santiago Del Estero,6000.0,409
2024,1,Santiago Del Estero,6400.0,4881
2024,1,Santiago Del Estero,7500.0,352
2024,1,Santiago Del Estero,9000.0,114
2024,1,Santiago Del Estero,10100.0,52745
2024,1,Santiago Del Estero,12300.0,14787
2024,1,Santiago Del Estero,16000.0,241
2024,1,Santiago Del Estero,20500.0,9253
2024,1,Santiago Del Estero,25100.0,18
2024,1,Santiago Del Estero,31000.0,5778
2024,1,Santiago Del Estero,41000.0,41
2024,1,Santiago Del Estero,50100.0,6701
2024,1,Santiago Del Estero,61000.0,1
2024,1,Santiago Del Estero,100100.0,10229
2024,1,Santiago Del Estero,320000.0,8542
2024,1,Santiago Del Estero,512000.0,664
2024,1,Santiago Del Estero,640000.0,183
2024,1,Santiago Del Estero,1024000.0,54
2024,1,Tierra Del Fuego,0.256,7121
2024,1,Tierra Del Fuego,0.512,11
2024,1,Tierra Del Fuego,0.75,11
2024,1,Tierra Del Fuego,1000.0,318
2024,1,Tierra Del Fuego,1200.0,516
2024,1,Tierra Del Fuego,2200.0,2
2024,1,Tierra Del Fuego,3200.0,3
2024,1,Tierra Del Fuego,4000.0,3740
2024,1,Tierra Del Fuego,4500.0,1873
2024,1,Tierra Del Fuego,6000.0,430
2024,1,Tierra Del Fuego,6400.0,4121
2024,1,Tierra Del Fuego,9000.0,8034
2024,1,Tierra Del Fuego,10000.0,4
2024,1,Tierra Del Fuego,10100.0,1636
2024,1,Tierra Del Fuego,12300.0,3518
2024,1,Tierra Del Fuego,16000.0,8105
2024,1,Tierra Del Fuego,19000.0,200
2024,1,Tierra Del Fuego,20500.0,216
2024,1,Tierra Del Fuego,25000.0,1280
2024,1,Tierra Del Fuego,25100.0,14491
2024,1,Tierra Del Fuego,31000.0,196
2024,1,Tierra Del Fuego,36000.0,486
2024,1,Tierra Del Fuego,41000.0,7
2024,1,Tierra Del Fuego,50100.0,4035
2024,1,Tierra Del Fuego,61000.0,81
2024,1,Tierra Del Fuego,100100.0,415
2024,1,Tierra Del Fuego,155000.0,30
2024,1,Tierra Del Fuego,203000.0,3
2024,1,Tierra Del Fuego,320000.0,670
2024,1,Tierra Del Fuego,450000.0,1
2024,1,Tierra Del Fuego,1075000.0,1
2024,1,Tucumán,0.256,488
2024,1,Tucumán,0.512,19
2024,1,Tucumán,0.75,20
2024,1,Tucumán,1200.0,927
2024,1,Tucumán,2200.0,116
2024,1,Tucumán,3200.0,4696
2024,1,Tucumán,4000.0,2271
2024,1,Tucumán,4500.0,44
2024,1,Tucumán,6000.0,1025
2024,1,Tucumán,6400.0,8075
2024,1,Tucumán,7500.0,146
2024,1,Tucumán,9000.0,145
2024,1,Tucumán,10000.0,1
2024,1,Tucumán,10100.0,19626
2024,1,Tucumán,12300.0,12926
2024,1,Tucumán,16000.0,2031
2024,1,Tucumán,20500.0,8306
2024,1,Tucumán,25000.0,514
2024,1,Tucumán,25100.0,84
2024,1,Tucumán,27000.0,1
2024,1,Tucumán,31000.0,983
2024,1,Tucumán,36000.0,12
2024,1,Tucumán,41000.0,2
2024,1,Tucumán,50100.0,80426
2024,1,Tucumán,61000.0,1
2024,1,Tucumán,91000.0,1
2024,1,Tucumán,100100.0,75387
2024,1,Tucumán,165000.0,1
2024,1,Tucumán,203000.0,3
2024,1,Tucumán,320000.0,41670
2024,1,Tucumán,512000.0,2841
2024,1,Tucumán,640000.0,1654
2024,1,Tucumán,700000.0,5
2024,1,Tucumán,1024000.0,148
2024,2,BUENOS AIRES,0.0,125547
2024,2,BUENOS AIRES,0.256,25
2024,2,BUENOS AIRES,0.5,25048
2024,2,BUENOS AIRES,0.512,214
2024,2,BUENOS AIRES,0.75,4611
2024,2,BUENOS AIRES,1000.0,18423
2024,2,BUENOS AIRES,1500.0,141
2024,2,BUENOS AIRES,2000.0,19065
2024,2,BUENOS AIRES,2500.0,21
2024,2,BUENOS AIRES,3000.0,44415
2024,2,BUENOS AIRES,3500.0,41735
2024,2,BUENOS AIRES,4000.0,13200
2024,2,BUENOS AIRES,4500.0,83
2024,2,BUENOS AIRES,5000.0,27135
2024,2,BUENOS AIRES,6000.0,76832
2024,2,BUENOS AIRES,7000.0,11236
2024,2,BUENOS AIRES,7500.0,53
2024,2,BUENOS AIRES,8000.0,63727
2024,2,BUENOS AIRES,9000.0,750
2024,2,BUENOS AIRES,10000.0,145894
2024,2,BUENOS AIRES,11000.0,10
2024,2,BUENOS AIRES,12000.0,19838
2024,2,BUENOS AIRES,13000.0,238
2024,2,BUENOS AIRES,14000.0,149
2024,2,BUENOS AIRES,15000.0,94642
2024,2,BUENOS AIRES,16000.0,231
2024,2,BUENOS AIRES,17000.0,2
2024,2,BUENOS AIRES,18000.0,1042
2024,2,BUENOS AIRES,20000.0,128376
2024,2,BUENOS AIRES,21000.0,2
2024,2,BUENOS AIRES,22000.0,1
2024,2,BUENOS AIRES,23000.0,20
2024,2,BUENOS AIRES,24000.0,84
2024,2,BUENOS AIRES,25000.0,42739
2024,2,BUENOS AIRES,30000.0,782519
2024,2,BUENOS AIRES,31000.0,1611
2024,2,BUENOS AIRES,32000.0,16
2024,2,BUENOS AIRES,35000.0,1399
2024,2,BUENOS AIRES,36000.0,4
2024,2,BUENOS AIRES,40000.0,5582
2024,2,BUENOS AIRES,41000.0,9
2024,2,BUENOS AIRES,48000.0,659
2024,2,BUENOS AIRES,49000.0,1
2024,2,BUENOS AIRES,50000.0,493790
2024,2,BUENOS AIRES,51000.0,1
2024,2,BUENOS AIRES,55000.0,255
2024,2,BUENOS AIRES,59000.0,59
2024,2,BUENOS AIRES,60000.0,37539
2024,2,BUENOS AIRES,61000.0,78
2024,2,BUENOS AIRES,65000.0,90
2024,2,BUENOS AIRES,70000.0,7236
2024,2,BUENOS AIRES,75000.0,1062
2024,2,BUENOS AIRES,80000.0,9358
2024,2,BUENOS AIRES,85000.0,16
2024,2,BUENOS AIRES,90000.0,3
2024,2,BUENOS AIRES,100000.0,910372
2024,2,BUENOS AIRES,102000.0,2
2024,2,BUENOS AIRES,105000.0,14
2024,2,BUENOS AIRES,120000.0,510
2024,2,BUENOS AIRES,125000.0,2
2024,2,BUENOS AIRES,150000.0,388059
2024,2,BUENOS AIRES,155000.0,28
2024,2,BUENOS AIRES,160000.0,1306
2024,2,BUENOS AIRES,200000.0,8055
2024,2,BUENOS AIRES,205000.0,3
2024,2,BUENOS AIRES,212000.0,1
2024,2,BUENOS AIRES,240000.0,938
2024,2,BUENOS AIRES,246000.0,41
2024,2,BUENOS AIRES,250000.0,355
2024,2,BUENOS AIRES,256000.0,15
2024,2,BUENOS AIRES,300000.0,1147130
2024,2,BUENOS AIRES,320000.0,27
2024,2,BUENOS AIRES,400000.0,1094
2024,2,BUENOS AIRES,480000.0,5
2024,2,BUENOS AIRES,500000.0,137199
2024,2,BUENOS AIRES,512000.0,663
2024,2,BUENOS AIRES,600000.0,16300
2024,2,BUENOS AIRES,800000.0,564
2024,2,BUENOS AIRES,999000.0,26
2024,2,BUENOS AIRES,1000000.0,129855
2024,2,CABA,0.0,0
2024,2,CABA,0.256,32
2024,2,CABA,0.5,451
2024,2,CABA,0.512,35
2024,2,CABA,0.75,1307
2024,2,CABA,1000.0,2815
2024,2,CABA,2000.0,240
2024,2,CABA,3000.0,2342
2024,2,CABA,3500.0,11975
2024,2,CABA,4000.0,996
2024,2,CABA,5000.0,3417
2024,2,CABA,6000.0,5569
2024,2,CABA,7000.0,7
2024,2,CABA,8000.0,16865
2024,2,CABA,9000.0,3
2024,2,CABA,10000.0,23421
2024,2,CABA,11000.0,5
2024,2,CABA,12000.0,93
2024,2,CABA,15000.0,29337
2024,2,CABA,16000.0,5
2024,2,CABA,20000.0,3718
2024,2,CABA,21000.0,1
2024,2,CABA,25000.0,269
2024,2,CABA,30000.0,58419
2024,2,CABA,35000.0,24
2024,2,CABA,40000.0,238
2024,2,CABA,50000.0,64416
2024,2,CABA,55000.0,1
2024,2,CABA,60000.0,3890
2024,2,CABA,66000.0,1
2024,2,CABA,70000.0,3
2024,2,CABA,75000.0,711
2024,2,CABA,80000.0,13
2024,2,CABA,100000.0,396858
2024,2,CABA,110000.0,1
2024,2,CABA,120000.0,28
2024,2,CABA,125000.0,3
2024,2,CABA,150000.0,116134
2024,2,CABA,160000.0,5
2024,2,CABA,200000.0,3302
2024,2,CABA,220000.0,1
2024,2,CABA,225000.0,1
2024,2,CABA,250000.0,1442
2024,2,CABA,275000.0,1
2024,2,CABA,300000.0,571207
2024,2,CABA,325000.0,2
2024,2,CABA,400000.0,3
2024,2,CABA,500000.0,77839
2024,2,CABA,600000.0,437
2024,2,CABA,700000.0,1
2024,2,CABA,800000.0,1
2024,2,CABA,999000.0,25
2024,2,CABA,1000000.0,65689
2024,2,CATAMARCA,0.0,53
2024,2,CATAMARCA,0.256,1
2024,2,CATAMARCA,0.5,34
2024,2,CATAMARCA,0.512,37
2024,2,CATAMARCA,1000.0,164
2024,2,CATAMARCA,2000.0,115
2024,2,CATAMARCA,3000.0,1580
2024,2,CATAMARCA,4000.0,1
2024,2,CATAMARCA,5000.0,327
2024,2,CATAMARCA,6000.0,637
2024,2,CATAMARCA,10000.0,3093
2024,2,CATAMARCA,12000.0,8
2024,2,CATAMARCA,15000.0,1859
2024,2,CATAMARCA,20000.0,1932
2024,2,CATAMARCA,24000.0,374
2024,2,CATAMARCA,25000.0,47
2024,2,CATAMARCA,30000.0,858
2024,2,CATAMARCA,50000.0,34532
2024,2,CATAMARCA,100000.0,19077
2024,2,CATAMARCA,200000.0,42
2024,2,CATAMARCA,300000.0,8809
2024,2,CATAMARCA,500000.0,333
2024,2,CATAMARCA,600000.0,1128
2024,2,CATAMARCA,1000000.0,33
2024,2,CHACO,0.0,3208
2024,2,CHACO,0.5,234
2024,2,CHACO,0.512,2
2024,2,CHACO,1000.0,349
2024,2,CHACO,2000.0,779
2024,2,CHACO,3000.0,2757
2024,2,CHACO,3500.0,167
2024,2,CHACO,4000.0,385
2024,2,CHACO,5000.0,5625
2024,2,CHACO,6000.0,4881
2024,2,CHACO,7000.0,106
2024,2,CHACO,8000.0,700
2024,2,CHACO,9000.0,1
2024,2,CHACO,10000.0,7529
2024,2,CHACO,12000.0,137
2024,2,CHACO,15000.0,4406
2024,2,CHACO,20000.0,1665
2024,2,CHACO,25000.0,3532
2024,2,CHACO,30000.0,2933
2024,2,CHACO,35000.0,19
2024,2,CHACO,50000.0,32839
2024,2,CHACO,100000.0,47286
2024,2,CHACO,120000.0,623
2024,2,CHACO,200000.0,963
2024,2,CHACO,250000.0,228
2024,2,CHACO,300000.0,23294
2024,2,CHACO,500000.0,1396
2024,2,CHACO,600000.0,884
2024,2,CHACO,1000000.0,164
2024,2,CHUBUT,0.0,16554
2024,2,CHUBUT,0.256,18
2024,2,CHUBUT,0.5,69
2024,2,CHUBUT,0.512,38
2024,2,CHUBUT,0.75,836
2024,2,CHUBUT,1000.0,303
2024,2,CHUBUT,2000.0,1881
2024,2,CHUBUT,3000.0,5643
2024,2,CHUBUT,3500.0,11441
2024,2,CHUBUT,4000.0,6189
2024,2,CHUBUT,5000.0,1769
2024,2,CHUBUT,6000.0,16776
2024,2,CHUBUT,7000.0,76
2024,2,CHUBUT,8000.0,13375
2024,2,CHUBUT,9000.0,16
2024,2,CHUBUT,10000.0,18504
2024,2,CHUBUT,11000.0,1
2024,2,CHUBUT,12000.0,3968
2024,2,CHUBUT,13000.0,2
2024,2,CHUBUT,14000.0,56
2024,2,CHUBUT,15000.0,13731
2024,2,CHUBUT,16000.0,141
2024,2,CHUBUT,18000.0,1
2024,2,CHUBUT,20000.0,4796
2024,2,CHUBUT,24000.0,7616
2024,2,CHUBUT,25000.0,5560
2024,2,CHUBUT,30000.0,7640
2024,2,CHUBUT,40000.0,28
2024,2,CHUBUT,41000.0,1
2024,2,CHUBUT,48000.0,190
2024,2,CHUBUT,50000.0,35232
2024,2,CHUBUT,60000.0,2
2024,2,CHUBUT,100000.0,1466
2024,2,CHUBUT,102000.0,5
2024,2,CHUBUT,200000.0,1
2024,2,CHUBUT,300000.0,247
2024,2,CHUBUT,500000.0,5
2024,2,CHUBUT,600000.0,43
2024,2,CHUBUT,999000.0,2
2024,2,CHUBUT,1000000.0,1
2024,2,CORDOBA,0.0,16863
2024,2,CORDOBA,0.256,4
2024,2,CORDOBA,0.5,87
2024,2,CORDOBA,0.512,12
2024,2,CORDOBA,0.75,83
2024,2,CORDOBA,1000.0,7688
2024,2,CORDOBA,1500.0,7
2024,2,CORDOBA,2000.0,7471
2024,2,CORDOBA,2200.0,18
2024,2,CORDOBA,2500.0,133
2024,2,CORDOBA,3000.0,22498
2024,2,CORDOBA,3300.0,3
2024,2,CORDOBA,3500.0,4897
2024,2,CORDOBA,4000.0,10131
2024,2,CORDOBA,5000.0,7661
2024,2,CORDOBA,6000.0,51204
2024,2,CORDOBA,6400.0,5
2024,2,CORDOBA,7000.0,1840
2024,2,CORDOBA,8000.0,9397
2024,2,CORDOBA,9000.0,714
2024,2,CORDOBA,10000.0,72911
2024,2,CORDOBA,10100.0,18
2024,2,CORDOBA,10200.0,53
2024,2,CORDOBA,11000.0,88
2024,2,CORDOBA,12000.0,8784
2024,2,CORDOBA,12300.0,15
2024,2,CORDOBA,13000.0,19
2024,2,CORDOBA,14000.0,9
2024,2,CORDOBA,15000.0,18895
2024,2,CORDOBA,16000.0,134
2024,2,CORDOBA,18000.0,58
2024,2,CORDOBA,20000.0,19106
2024,2,CORDOBA,20500.0,1
2024,2,CORDOBA,24000.0,2
2024,2,CORDOBA,25000.0,20421
2024,2,CORDOBA,25100.0,311
2024,2,CORDOBA,25500.0,13
2024,2,CORDOBA,30000.0,6747
2024,2,CORDOBA,35000.0,52
2024,2,CORDOBA,40000.0,935
2024,2,CORDOBA,50000.0,244004
2024,2,CORDOBA,50100.0,402
2024,2,CORDOBA,50250.0,9
2024,2,CORDOBA,60000.0,5835
2024,2,CORDOBA,70000.0,11
2024,2,CORDOBA,75000.0,495
2024,2,CORDOBA,100000.0,302310
2024,2,CORDOBA,100100.0,1
2024,2,CORDOBA,100250.0,16
2024,2,CORDOBA,120000.0,891
2024,2,CORDOBA,140000.0,1
2024,2,CORDOBA,150000.0,27
2024,2,CORDOBA,200000.0,11575
2024,2,CORDOBA,225000.0,1
2024,2,CORDOBA,250000.0,1
2024,2,CORDOBA,300000.0,203771
2024,2,CORDOBA,500000.0,16814
2024,2,CORDOBA,512000.0,21
2024,2,CORDOBA,600000.0,6233
2024,2,CORDOBA,700000.0,1
2024,2,CORDOBA,800000.0,1
2024,2,CORDOBA,850000.0,1
2024,2,CORDOBA,1000000.0,4065
2024,2,CORRIENTES,0.0,5185
2024,2,CORRIENTES,0.5,10
2024,2,CORRIENTES,0.512,57
2024,2,CORRIENTES,0.75,118
2024,2,CORRIENTES,1000.0,2396
2024,2,CORRIENTES,2000.0,1721
2024,2,CORRIENTES,3000.0,4565
2024,2,CORRIENTES,3500.0,480
2024,2,CORRIENTES,4000.0,1718
2024,2,CORRIENTES,5000.0,2760
2024,2,CORRIENTES,6000.0,6020
2024,2,CORRIENTES,8000.0,4890
2024,2,CORRIENTES,10000.0,10343
2024,2,CORRIENTES,12000.0,8
2024,2,CORRIENTES,15000.0,1499
2024,2,CORRIENTES,16000.0,3548
2024,2,CORRIENTES,20000.0,2003
2024,2,CORRIENTES,25000.0,1421
2024,2,CORRIENTES,30000.0,653
2024,2,CORRIENTES,40000.0,2834
2024,2,CORRIENTES,50000.0,32367
2024,2,CORRIENTES,100000.0,39822
2024,2,CORRIENTES,120000.0,1708
2024,2,CORRIENTES,200000.0,2650
2024,2,CORRIENTES,250000.0,382
2024,2,CORRIENTES,300000.0,25229
2024,2,CORRIENTES,500000.0,1644
2024,2,CORRIENTES,600000.0,1
2024,2,CORRIENTES,1000000.0,443
2024,2,ENTRE RIOS,0.0,13979
2024,2,ENTRE RIOS,0.256,1
2024,2,ENTRE RIOS,0.5,20
2024,2,ENTRE RIOS,0.512,86
2024,2,ENTRE RIOS,0.75,113
2024,2,ENTRE RIOS,1000.0,4010
2024,2,ENTRE RIOS,2000.0,4307
2024,2,ENTRE RIOS,3000.0,7006
2024,2,ENTRE RIOS,3500.0,390
2024,2,ENTRE RIOS,4000.0,2334
2024,2,ENTRE RIOS,5000.0,5417
2024,2,ENTRE RIOS,6000.0,13903
2024,2,ENTRE RIOS,7000.0,358
2024,2,ENTRE RIOS,8000.0,2399
2024,2,ENTRE RIOS,10000.0,46176
2024,2,ENTRE RIOS,12000.0,1486
2024,2,ENTRE RIOS,15000.0,4642
2024,2,ENTRE RIOS,16000.0,1
2024,2,ENTRE RIOS,20000.0,9111
2024,2,ENTRE RIOS,25000.0,862
2024,2,ENTRE RIOS,30000.0,6376
2024,2,ENTRE RIOS,50000.0,40822
2024,2,ENTRE RIOS,100000.0,74647
2024,2,ENTRE RIOS,120000.0,703
2024,2,ENTRE RIOS,150000.0,1
2024,2,ENTRE RIOS,200000.0,2125
2024,2,ENTRE RIOS,250000.0,154
2024,2,ENTRE RIOS,300000.0,48944
2024,2,ENTRE RIOS,500000.0,2976
2024,2,ENTRE RIOS,1000000.0,962
2024,2,FORMOSA,0.0,291
2024,2,FORMOSA,0.256,1
2024,2,FORMOSA,0.5,49
2024,2,FORMOSA,0.512,35
2024,2,FORMOSA,1000.0,142
2024,2,FORMOSA,2000.0,1424
2024,2,FORMOSA,3000.0,10162
2024,2,FORMOSA,4000.0,3296
2024,2,FORMOSA,5000.0,2016
2024,2,FORMOSA,6000.0,4850
2024,2,FORMOSA,7000.0,108
2024,2,FORMOSA,8000.0,162
2024,2,FORMOSA,10000.0,10594
2024,2,FORMOSA,12000.0,40
2024,2,FORMOSA,15000.0,1222
2024,2,FORMOSA,20000.0,2727
2024,2,FORMOSA,25000.0,8
2024,2,FORMOSA,30000.0,286
2024,2,FORMOSA,35000.0,3
2024,2,FORMOSA,40000.0,22
2024,2,FORMOSA,50000.0,1430
2024,2,FORMOSA,100000.0,13013
2024,2,FORMOSA,300000.0,10428
2024,2,FORMOSA,500000.0,480
2024,2,FORMOSA,1000000.0,161
2024,2,JUJUY,0.0,1943
2024,2,JUJUY,0.5,26
2024,2,JUJUY,0.512,33
2024,2,JUJUY,1000.0,1213
2024,2,JUJUY,2000.0,1639
2024,2,JUJUY,3000.0,1739
2024,2,JUJUY,4000.0,2889
2024,2,JUJUY,5000.0,3501
2024,2,JUJUY,6000.0,2068
2024,2,JUJUY,7000.0,10
2024,2,JUJUY,8000.0,949
2024,2,JUJUY,10000.0,13189
2024,2,JUJUY,12000.0,23495
2024,2,JUJUY,15000.0,181
2024,2,JUJUY,18000.0,4
2024,2,JUJUY,20000.0,4503
2024,2,JUJUY,25000.0,8
2024,2,JUJUY,30000.0,679
2024,2,JUJUY,41000.0,1
2024,2,JUJUY,50000.0,44916
2024,2,JUJUY,75000.0,1
2024,2,JUJUY,100000.0,10975
2024,2,JUJUY,165000.0,2
2024,2,JUJUY,200000.0,1
2024,2,JUJUY,300000.0,4858
2024,2,JUJUY,500000.0,246
2024,2,JUJUY,512000.0,200
2024,2,JUJUY,600000.0,389
2024,2,JUJUY,1000000.0,26
2024,2,LA PAMPA,0.0,1601
2024,2,LA PAMPA,0.256,3
2024,2,LA PAMPA,0.5,6
2024,2,LA PAMPA,0.512,62
2024,2,LA PAMPA,0.75,143
2024,2,LA PAMPA,1000.0,1187
2024,2,LA PAMPA,1500.0,185
2024,2,LA PAMPA,2000.0,2049
2024,2,LA PAMPA,3000.0,6196
2024,2,LA PAMPA,3500.0,2327
2024,2,LA PAMPA,4000.0,2619
2024,2,LA PAMPA,5000.0,2243
2024,2,LA PAMPA,6000.0,28188
2024,2,LA PAMPA,7000.0,516
2024,2,LA PAMPA,8000.0,1570
2024,2,LA PAMPA,10000.0,14931
2024,2,LA PAMPA,12000.0,1
2024,2,LA PAMPA,15000.0,5193
2024,2,LA PAMPA,20000.0,10159
2024,2,LA PAMPA,25000.0,1543
2024,2,LA PAMPA,30000.0,3628
2024,2,LA PAMPA,35000.0,1
2024,2,LA PAMPA,40000.0,3065
2024,2,LA PAMPA,50000.0,23820
2024,2,LA PAMPA,60000.0,2098
2024,2,LA PAMPA,75000.0,3
2024,2,LA PAMPA,80000.0,95
2024,2,LA PAMPA,100000.0,7465
2024,2,LA PAMPA,120000.0,1536
2024,2,LA PAMPA,200000.0,10
2024,2,LA PAMPA,300000.0,591
2024,2,LA PAMPA,500000.0,209
2024,2,LA PAMPA,700000.0,14
2024,2,LA PAMPA,1000000.0,6
2024,2,LA RIOJA,0.0,0
2024,2,LA RIOJA,0.256,1
2024,2,LA RIOJA,0.5,9
2024,2,LA RIOJA,0.512,9
2024,2,LA RIOJA,1000.0,377
2024,2,LA RIOJA,2000.0,8
2024,2,LA RIOJA,3000.0,341
2024,2,LA RIOJA,4000.0,2
2024,2,LA RIOJA,5000.0,181
2024,2,LA RIOJA,6000.0,592
2024,2,LA RIOJA,8000.0,85
2024,2,LA RIOJA,10000.0,1211
2024,2,LA RIOJA,11000.0,22
2024,2,LA RIOJA,12000.0,15357
2024,2,LA RIOJA,15000.0,244
2024,2,LA RIOJA,20000.0,9080
2024,2,LA RIOJA,24000.0,43
2024,2,LA RIOJA,30000.0,4501
2024,2,LA RIOJA,50000.0,37326
2024,2,LA RIOJA,100000.0,11407
2024,2,LA RIOJA,200000.0,137
2024,2,LA RIOJA,300000.0,6119
2024,2,LA RIOJA,500000.0,394
2024,2,LA RIOJA,1000000.0,35
2024,2,MENDOZA,0.0,5561
2024,2,MENDOZA,0.256,2
2024,2,MENDOZA,0.5,86
2024,2,MENDOZA,0.512,20
2024,2,MENDOZA,0.75,737
2024,2,MENDOZA,1000.0,2208
2024,2,MENDOZA,1500.0,1348
2024,2,MENDOZA,2000.0,3034
2024,2,MENDOZA,3000.0,4178
2024,2,MENDOZA,3500.0,10699
2024,2,MENDOZA,4000.0,1584
2024,2,MENDOZA,5000.0,1083
2024,2,MENDOZA,6000.0,13877
2024,2,MENDOZA,7000.0,11
2024,2,MENDOZA,8000.0,10779
2024,2,MENDOZA,9000.0,1237
2024,2,MENDOZA,10000.0,8838
2024,2,MENDOZA,12000.0,4093
2024,2,MENDOZA,15000.0,19102
2024,2,MENDOZA,20000.0,6454
2024,2,MENDOZA,24000.0,537
2024,2,MENDOZA,25000.0,155
2024,2,MENDOZA,30000.0,52889
2024,2,MENDOZA,36000.0,2
2024,2,MENDOZA,40000.0,4
2024,2,MENDOZA,41000.0,1
2024,2,MENDOZA,45000.0,1
2024,2,MENDOZA,50000.0,104994
2024,2,MENDOZA,70000.0,1
2024,2,MENDOZA,90000.0,2
2024,2,MENDOZA,100000.0,31890
2024,2,MENDOZA,120000.0,1
2024,2,MENDOZA,200000.0,558
2024,2,MENDOZA,300000.0,13189
2024,2,MENDOZA,500000.0,661
2024,2,MENDOZA,600000.0,1762
2024,2,MENDOZA,1000000.0,75
2024,2,MISIONES,0.0,9027
2024,2,MISIONES,0.5,47
2024,2,MISIONES,0.512,4
2024,2,MISIONES,1000.0,3096
2024,2,MISIONES,2000.0,11019
2024,2,MISIONES,3000.0,3698
2024,2,MISIONES,3500.0,4
2024,2,MISIONES,4000.0,1705
2024,2,MISIONES,5000.0,3170
2024,2,MISIONES,6000.0,6577
2024,2,MISIONES,7000.0,7855
2024,2,MISIONES,8000.0,29
2024,2,MISIONES,10000.0,19086
2024,2,MISIONES,11000.0,1
2024,2,MISIONES,12000.0,116
2024,2,MISIONES,15000.0,1047
2024,2,MISIONES,20000.0,8126
2024,2,MISIONES,25000.0,7
2024,2,MISIONES,30000.0,4453
2024,2,MISIONES,40000.0,71
2024,2,MISIONES,45000.0,28
2024,2,MISIONES,50000.0,38297
2024,2,MISIONES,60000.0,19
2024,2,MISIONES,100000.0,52864
2024,2,MISIONES,120000.0,492
2024,2,MISIONES,150000.0,1027
