provincia_id,partido,localidad,tecnologia,link_indec,accesos
PR17,Orán,Hipólito Yrigoyen,ADSL,66126040,410
PR17,Orán,Hipólito Yrigoyen,CABLEMODEM,66126040,423
PR17,Orán,Hipólito Yrigoyen,FIBRA OPTICA,66126040,223
PR17,Orán,Hipólito Yrigoyen,Otros,66126040,40
PR17,Orán,Hipólito Yrigoyen,SATELITAL,66126040,30
PR17,Orán,Hipólito Yrigoyen,WIRELESS,66126040,85
PR17,Orán,La Misión,SATELITAL,66126010,17
PR17,Orán,Pichanal,ADSL,66126060,284
PR17,Orán,Pichanal,CABLEMODEM,66126060,97
PR17,Orán,Pichanal,FIBRA OPTICA,66126060,584
PR17,Orán,Pichanal,Otros,66126060,103
PR17,Orán,Pichanal,SATELITAL,66126060,98
PR17,Orán,Pichanal,WIRELESS,66126060,1
PR17,Orán,San Ramón de la Nueva Orán,ADSL,66126070,1046
PR17,Orán,San Ramón de la Nueva Orán,CABLEMODEM,66126070,54
PR17,Orán,San Ramón de la Nueva Orán,FIBRA OPTICA,66126070,7125
PR17,Orán,San Ramón de la Nueva Orán,Otros,66126070,580
PR17,Orán,San Ramón de la Nueva Orán,SATELITAL,66126070,177
PR17,Orán,Urundel,SATELITAL,66126080,27
PR17,Orán,Urundel,WIRELESS,66126080,86
PR17,Otros,Otros,Otros,0,14
PR17,Rivadavia,Alto de la Sierra,FIBRA OPTICA,66133010,2
PR17,Rivadavia,Alto de la Sierra,Otros,66133010,3
PR17,Rivadavia,Alto de la Sierra,SATELITAL,66133010,92
PR17,Rivadavia,Alto de la Sierra,WIRELESS,66133010,5
PR17,Rivadavia,Capitán Juan Pagé,SATELITAL,66133020,10
PR17,Rivadavia,Capitán Juan Pagé,WIRELESS,66133020,5
PR17,Rivadavia,Coronel Juan Solá,ADSL,66133030,24
PR17,Rivadavia,Coronel Juan Solá,FIBRA OPTICA,66133030,1
PR17,Rivadavia,Coronel Juan Solá,SATELITAL,66133030,39
PR17,Rivadavia,Coronel Juan Solá,WIRELESS,66133030,307
PR17,Rivadavia,Hito 1,SATELITAL,66133035,11
PR17,Rivadavia,La Unión,SATELITAL,66133040,54
PR17,Rivadavia,Los Blancos,SATELITAL,66133050,5
PR17,Rivadavia,Los Blancos,WIRELESS,66133050,54
PR17,Rivadavia,Pluma de Pato,SATELITAL,66133060,5
PR17,Rivadavia,Pluma de Pato,WIRELESS,66133060,15
PR17,Rivadavia,Rivadavia,SATELITAL,66133070,49
PR17,Rivadavia,Santa María,Otros,66133080,5
PR17,Rivadavia,Santa María,SATELITAL,66133080,26
PR17,Rivadavia,Santa Rosa,SATELITAL,66133090,8
PR17,Rivadavia,Santa Victoria Este,ADSL,66133100,9
PR17,Rivadavia,Santa Victoria Este,Otros,66133100,10
PR17,Rivadavia,Santa Victoria Este,SATELITAL,66133100,99
PR17,Rivadavia,Santa Victoria Este,WIRELESS,66133100,95
PR17,Rosario de la Frontera,Antilla,FIBRA OPTICA,66140010,1
PR17,Rosario de la Frontera,Antilla,SATELITAL,66140010,23
PR17,Rosario de la Frontera,Copo Quile,FIBRA OPTICA,66140020,27
PR17,Rosario de la Frontera,Copo Quile,SATELITAL,66140020,12
PR17,Rosario de la Frontera,El Naranjo,FIBRA OPTICA,66140030,27
PR17,Rosario de la Frontera,El Naranjo,SATELITAL,66140030,7
PR17,Rosario de la Frontera,El Potrero,SATELITAL,66140040,19
PR17,Rosario de la Frontera,Rosario de la Frontera,ADSL,66140050,193
PR17,Rosario de la Frontera,Rosario de la Frontera,CABLEMODEM,66140050,375
PR17,Rosario de la Frontera,Rosario de la Frontera,FIBRA OPTICA,66140050,1
PR17,Rosario de la Frontera,Rosario de la Frontera,Otros,66140050,4
PR17,Rosario de la Frontera,Rosario de la Frontera,SATELITAL,66140050,55
PR17,Rosario de la Frontera,Rosario de la Frontera,WIRELESS,66140050,111
PR17,Rosario de la Frontera,San Felipe,SATELITAL,66140060,7
PR17,Rosario de Lerma,Campo Quijano,ADSL,66147010,89
PR17,Rosario de Lerma,Campo Quijano,FIBRA OPTICA,66147010,358
PR17,Rosario de Lerma,Campo Quijano,SATELITAL,66147010,85
PR17,Rosario de Lerma,Campo Quijano,WIRELESS,66147010,153
PR17,Rosario de Lerma,La Merced Del Encón,FIBRA OPTICA,66147015,578
PR17,Rosario de Lerma,La Merced del Encón,SATELITAL,66147015,186
PR17,Rosario de Lerma,La Merced Del Encón,WIRELESS,66147015,128
PR17,Rosario de Lerma,La Silleta,ADSL,66147020,47
PR17,Rosario de Lerma,La Silleta,FIBRA OPTICA,66147020,552
PR17,Rosario de Lerma,La Silleta,Otros,66147020,2
PR17,Rosario de Lerma,La Silleta,SATELITAL,66147020,97
PR17,Rosario de Lerma,La Silleta,WIRELESS,66147020,116
PR17,Rosario de Lerma,Rosario de Lerma,ADSL,66147030,435
PR17,Rosario de Lerma,Rosario de Lerma,CABLEMODEM,66147030,317
PR17,Rosario de Lerma,Rosario de Lerma,FIBRA OPTICA,66147030,1683
PR17,Rosario de Lerma,Rosario de Lerma,Otros,66147030,10
PR17,Rosario de Lerma,Rosario de Lerma,SATELITAL,66147030,71
PR17,Rosario de Lerma,Rosario de Lerma,WIRELESS,66147030,76
PR17,San Carlos,Angastaco,FIBRA OPTICA,66154010,2
PR17,San Carlos,Angastaco,SATELITAL,66154010,15
PR17,San Carlos,Angastaco,WIRELESS,66154010,39
PR17,San Carlos,Animaná,Otros,66154020,0
PR17,San Carlos,Animaná,SATELITAL,66154020,4
PR17,San Carlos,Animaná,WIRELESS,66154020,51
PR17,San Carlos,El Barrial,Otros,66154030,400
PR17,San Carlos,San Carlos,Otros,66154040,0
PR17,San Carlos,San Carlos,SATELITAL,66154040,3
PR17,San Carlos,San Carlos,WIRELESS,66154040,94
PR17,Santa Victoria,Acoyte,SATELITAL,66161010,1
PR17,Santa Victoria,Acoyte,WIRELESS,66161010,10
PR17,Santa Victoria,Campo La Cruz,Otros,66161020,50
PR17,Santa Victoria,Campo La Cruz,SATELITAL,66161020,2
PR17,Santa Victoria,Los Toldos,SATELITAL,66161030,16
PR17,Santa Victoria,Los Toldos,WIRELESS,66161030,41
PR17,Santa Victoria,Nazareno,FIBRA OPTICA,66161040,58
PR17,Santa Victoria,Nazareno,Otros,66161040,135
PR17,Santa Victoria,Nazareno,SATELITAL,66161040,1
PR17,Santa Victoria,Poscaya,Otros,66161050,30
PR17,Santa Victoria,Poscaya,SATELITAL,66161050,1
PR17,Santa Victoria,San Marcos,Otros,66161060,30
PR17,Santa Victoria,San Marcos,SATELITAL,66161060,20
PR17,Santa Victoria,Santa Victoria,FIBRA OPTICA,66161070,65
PR17,Santa Victoria,Santa Victoria,SATELITAL,66161070,51
PR17,Santa Victoria,Santa Victoria,WIRELESS,66161070,200
PR18,25 de Mayo,El Encón,SATELITAL,70126010,30
PR18,25 de Mayo,La Chimbera,SATELITAL,70126010,5
PR18,25 de Mayo,Tupelí,SATELITAL,70126020,1
PR18,25 de Mayo,Tupelí,WIRELESS,70126020,60
PR18,25 de Mayo,Villa Borjas,SATELITAL,70126010,5
PR18,25 de Mayo,Villa Borjas,WIRELESS,70126010,9
PR18,25 de Mayo,Villa Borjas - La Chimbera,WIRELESS,70126030,80
PR18,25 de Mayo,Villa El Tango,SATELITAL,70126040,3
PR18,25 de Mayo,Villa Santa Rosa,FIBRA OPTICA,70126050,2
PR18,25 de Mayo,Villa Santa Rosa,SATELITAL,70126050,11
PR18,25 de Mayo,Villa Santa Rosa,WIRELESS,70126050,69
PR18,9 de Julio,9 de Julio,FIBRA OPTICA,70063040,125
PR18,9 de Julio,9 de Julio,SATELITAL,70063040,9
PR18,9 de Julio,9 de Julio,WIRELESS,70063040,140
PR18,9 de Julio,Alto de Sierra,Otros,70063010,1
PR18,9 de Julio,Alto de Sierra,SATELITAL,70063010,3
PR18,9 de Julio,Colonia Fiorito,WIRELESS,70063020,5
PR18,9 de Julio,Las Chacritas,SATELITAL,70063030,8
PR18,9 de Julio,Las Chacritas,WIRELESS,70063030,99
PR18,9 de Julio,OTROS,SATELITAL,0,1
PR18,Albardón,El Rincón,ADSL,70007010,102
PR18,Albardón,El Rincón,DIAL UP,70007010,2
PR18,Albardón,El Rincón,SATELITAL,70007010,10
PR18,Albardón,El Rincón,WIRELESS,70007010,2
PR18,Albardón,La Cañada,SATELITAL,70007010,4
PR18,Albardón,Otros,Otros,0,300
PR18,Albardón,Villa Ampacama,SATELITAL,70007010,2
PR18,Albardón,Villa General San Martin,SATELITAL,70007010,15
PR18,Albardón,Villa General San Martin,WIRELESS,70007010,64
PR18,Albardón,Villa General San Martín - Campo Afuera,FIBRA OPTICA,70007020,24
PR18,Albardón,Villa General San Martín - Campo Afuera,WIRELESS,70007020,160
PR18,Angaco,Las Tapias,SATELITAL,70014010,2
PR18,Angaco,Otros,Otros,0,72
PR18,Angaco,Villa El Salvador,WIRELESS,70014010,22
PR18,Angaco,Villa El Salvador - Villa Sefair,WIRELESS,70014020,93
PR18,Calingasta,Barreal,SATELITAL,70021020,96
PR18,Calingasta,Barreal - Villa Pituil,DIAL UP,70021010,1
PR18,Calingasta,Barreal - Villa Pituil,FIBRA OPTICA,70021010,520
PR18,Calingasta,Barreal - Villa Pituil,SATELITAL,70021010,60
PR18,Calingasta,Barreal - Villa Pituil,WIRELESS,70021010,544
PR18,Calingasta,Calingasta,FIBRA OPTICA,70021020,410
PR18,Calingasta,Calingasta,SATELITAL,70021020,55
PR18,Calingasta,Calingasta,WIRELESS,70021020,351
PR18,Calingasta,Tamberías,DIAL UP,70021030,1
PR18,Calingasta,Tamberías,SATELITAL,70021030,15
PR18,Calingasta,Tamberías,WIRELESS,70021030,272
PR18,Capital,San Juan,ADSL,70028010,668
PR18,Capital,San Juan,CABLEMODEM,70028010,5328
PR18,Capital,San Juan,DIAL UP,70028010,191
PR18,Capital,San Juan,FIBRA OPTICA,70028010,34091
PR18,Capital,San Juan,Otros,70028010,2661
PR18,Capital,San Juan,SATELITAL,70028010,169
PR18,Capital,San Juan,WIRELESS,70028010,5812
PR18,Caucete,Barrio Justo P. Castro IV,SATELITAL,70035015,1
PR18,Caucete,Bermejo,SATELITAL,70035010,4
PR18,Caucete,Caucete,ADSL,70035020,58
PR18,Caucete,Caucete,FIBRA OPTICA,70035020,2242
PR18,Caucete,Caucete,Otros,70035020,2500
PR18,Caucete,Caucete,SATELITAL,70035020,10
PR18,Caucete,Caucete,WIRELESS,70035020,563
PR18,Caucete,El Rincón,SATELITAL,70035030,2
PR18,Caucete,Las Talas,SATELITAL,70035050,6
PR18,Caucete,Marayes,SATELITAL,70035050,9
PR18,Caucete,Pie de Palo,SATELITAL,70035060,3
PR18,Caucete,Vallecito,Otros,70035070,250
PR18,Caucete,Vallecito,SATELITAL,70035070,10
PR18,Caucete,Villa Independencia,SATELITAL,70035080,3
PR18,Caucete,Villa Independencia,WIRELESS,70035080,12
PR18,Chimbas,Chimbas,ADSL,70042010,3
PR18,Chimbas,Chimbas,DIAL UP,70042010,4
PR18,Chimbas,Chimbas,FIBRA OPTICA,70042010,10538
PR18,Chimbas,Chimbas,SATELITAL,70042010,3
PR18,Chimbas,Chimbas,WIRELESS,70042010,2844
PR18,Chimbas,El Mogote,SATELITAL,70042010,2
PR18,Chimbas,Villa Paula Albarracin,SATELITAL,70042010,16
PR18,Chimbas,Villa Paula Albarracin,WIRELESS,70042010,83
PR18,Iglesia,Angualasto,FIBRA OPTICA,70049010,18
PR18,Iglesia,Angualasto,SATELITAL,70049010,78
PR18,Iglesia,Angualasto,WIRELESS,70049010,42
PR18,Iglesia,Bella Vista,FIBRA OPTICA,70049020,11
PR18,Iglesia,Bella Vista,SATELITAL,70049020,9
PR18,Iglesia,Bella Vista,WIRELESS,70049020,25
PR18,Iglesia,Iglesia,FIBRA OPTICA,70049030,33
PR18,Iglesia,Iglesia,SATELITAL,70049030,20
PR18,Iglesia,Iglesia,WIRELESS,70049030,78
PR18,Iglesia,Las Flores,FIBRA OPTICA,70049040,37
PR18,Iglesia,Las Flores,SATELITAL,70049040,32
PR18,Iglesia,Las Flores,WIRELESS,70049040,87
PR18,Iglesia,Pismanta,SATELITAL,70049050,7
PR18,Iglesia,Rodeo,FIBRA OPTICA,70049060,189
PR18,Iglesia,Rodeo,Otros,70049060,10
PR18,Iglesia,Rodeo,SATELITAL,70049060,55
PR18,Iglesia,Rodeo,WIRELESS,70049060,440
PR18,Iglesia,Tudcum,FIBRA OPTICA,70049070,31
PR18,Iglesia,Tudcum,SATELITAL,70049070,14
PR18,Iglesia,Tudcum,WIRELESS,70049070,72
PR18,Jáchal,El Fiscal,SATELITAL,70056040,2
PR18,Jáchal,Gran China,WIRELESS,70056020,32
PR18,Jáchal,Huaco,SATELITAL,70056030,3
PR18,Jáchal,Huaco,WIRELESS,70056030,96
PR18,Jáchal,La Falda,SATELITAL,70056040,1
PR18,Jáchal,Mogna,SATELITAL,70056040,2
PR18,Jáchal,Niquivil,FIBRA OPTICA,70056050,11
PR18,Jáchal,Niquivil,SATELITAL,70056050,4
PR18,Jáchal,Niquivil,WIRELESS,70056050,25
PR18,Jáchal,Pampa Vieja,FIBRA OPTICA,70056060,2
PR18,Jáchal,Pampa Vieja,WIRELESS,70056060,61
PR18,Jáchal,San Isidro,FIBRA OPTICA,70056070,17
PR18,Jáchal,San Isidro,SATELITAL,70056070,1
PR18,Jáchal,San Isidro,WIRELESS,70056070,86
PR18,Jáchal,San José de Jáchal,FIBRA OPTICA,70056080,634
PR18,Jáchal,San José de Jáchal,SATELITAL,70056080,17
PR18,Jáchal,San José de Jáchal,WIRELESS,70056080,1194
PR18,Jáchal,Tamberías,FIBRA OPTICA,70056090,11
PR18,Jáchal,Tamberías,SATELITAL,70056090,2
PR18,Jáchal,Tamberías,WIRELESS,70056090,69
PR18,Jáchal,Villa Malvinas Argentinas,SATELITAL,70056100,3
PR18,Jáchal,Villa Mercedes,FIBRA OPTICA,70056110,19
PR18,Jáchal,Villa Mercedes,SATELITAL,70056110,16
PR18,Jáchal,Villa Mercedes,WIRELESS,70056110,137
PR18,Otros,Otros,Otros,0,450
PR18,Pocito,Barrio Municipal,SATELITAL,70070005,1
PR18,Pocito,Barrio Ruta 40,SATELITAL,70070010,1
PR18,Pocito,Carpintería,SATELITAL,70070020,1
PR18,Pocito,La Rinconada,SATELITAL,70070010,12
PR18,Pocito,Las Piedritas,SATELITAL,70070025,5
PR18,Pocito,Quinto Cuartel,SATELITAL,70070030,1
PR18,Pocito,Quinto Cuartel,WIRELESS,70070030,97
PR18,Pocito,Villa Aberastain,SATELITAL,70070010,6
PR18,Pocito,Villa Aberastain,WIRELESS,70070010,48
PR18,Pocito,Villa Aberastain - La Rinconada,ADSL,70070040,2
PR18,Pocito,Villa Aberastain - La Rinconada,CABLEMODEM,70070040,577
PR18,Pocito,Villa Aberastain - La Rinconada,FIBRA OPTICA,70070040,1463
PR18,Pocito,Villa Aberastain - La Rinconada,SATELITAL,70070040,1
PR18,Pocito,Villa Aberastain - La Rinconada,WIRELESS,70070040,536
PR18,Pocito,Villa Barbosa - Villa Nacusi,SATELITAL,70070050,30
PR18,Pocito,Villa Barbosa - Villa Nacusi,WIRELESS,70070050,42
PR18,Pocito,Villa Barboza,SATELITAL,70070010,10
PR18,Pocito,Villa Centenario,SATELITAL,70070060,12
PR18,Rawson,El Medanito,SATELITAL,70077010,51
PR18,Rawson,El Medanito,WIRELESS,70077010,32
PR18,Rawson,Rawson,ADSL,70077010,5
PR18,Rawson,Rawson,CABLEMODEM,70077010,4685
PR18,Rawson,Rawson,DIAL UP,70077010,11
PR18,Rawson,Rawson,FIBRA OPTICA,70077010,21511
PR18,Rawson,Rawson,SATELITAL,70077010,17
PR18,Rawson,Rawson,WIRELESS,70077010,1405
PR18,Rawson,Villa Bolaños,SATELITAL,70077020,41
PR18,Rawson,Villa Bolaños,WIRELESS,70077020,185
PR18,Rawson,Villa Krause,SATELITAL,70077020,29
PR18,Rawson,Villa Krause,WIRELESS,70077020,271
PR18,Rivadavia,Rivadavia,ADSL,70084010,4
PR18,Rivadavia,Rivadavia,CABLEMODEM,70084010,3765
PR18,Rivadavia,Rivadavia,DIAL UP,70084010,7
PR18,Rivadavia,Rivadavia,FIBRA OPTICA,70084010,4820
PR18,Rivadavia,Rivadavia,SATELITAL,70084010,81
PR18,Rivadavia,Rivadavia,WIRELESS,70084010,1818
PR18,San Martín,Barrio Sadop,SATELITAL,70091010,3
PR18,San Martín,Dos Acequias (Est. Los Angacos),SATELITAL,70091020,4
PR18,San Martín,Dos Acequias (Est. Los Angacos),WIRELESS,70091020,23
PR18,San Martín,San Isidro (Est. Los Angacos),ADSL,70091030,1
PR18,San Martín,Villa Dominguito (Est. Puntilla Blanca),SATELITAL,70091050,1
PR18,San Martín,Villa Don Bosco (Est. Angaco Sud),SATELITAL,70091060,3
PR18,San Martín,Villa Don Bosco (Est. Angaco Sud),WIRELESS,70091060,71
PR18,San Martín,Villa El Salvador,SATELITAL,70091040,2
PR18,San Martín,Villa San Martín,FIBRA OPTICA,70091070,14
PR18,San Martín,Villa San Martín,Otros,70091070,210
PR18,San Martín,Villa San Martín,SATELITAL,70091070,7
PR18,San Martín,Villa San Martín,WIRELESS,70091070,72
PR18,Santa Lucía,Alto De Sierra,SATELITAL,70098010,2
PR18,Santa Lucía,Alto De Sierra,WIRELESS,70098010,88
PR18,Santa Lucía,Colonia Gutierrez,SATELITAL,70098010,85
PR18,Santa Lucía,Santa Lucía,ADSL,70098010,8
PR18,Santa Lucía,Santa Lucía,CABLEMODEM,70098010,996
PR18,Santa Lucía,Santa Lucía,DIAL UP,70098010,6
PR18,Santa Lucía,Santa Lucía,FIBRA OPTICA,70098010,4950
PR18,Santa Lucía,Santa Lucía,Otros,70098010,1
PR18,Santa Lucía,Santa Lucía,SATELITAL,70098010,27
PR18,Santa Lucía,Santa Lucía,WIRELESS,70098010,2367
PR18,Sarmiento,Cañada Honda,FIBRA OPTICA,70105010,1
PR18,Sarmiento,Cañada Honda,SATELITAL,70105010,7
PR18,Sarmiento,Cienaguita,FIBRA OPTICA,70105020,1
PR18,Sarmiento,Cienaguita,SATELITAL,70105020,22
PR18,Sarmiento,Colonia Fiscal,SATELITAL,70105030,2
PR18,Sarmiento,Divisadero,SATELITAL,70105040,4
PR18,Sarmiento,Guanacache,SATELITAL,70105050,9
PR18,Sarmiento,Las Lagunas,SATELITAL,70105060,3
PR18,Sarmiento,Los Berros,FIBRA OPTICA,70105070,2
PR18,Sarmiento,Los Berros,SATELITAL,70105070,5
PR18,Sarmiento,Los Berros,WIRELESS,70105070,53
PR18,Sarmiento,Pedernal,SATELITAL,70105080,15
PR18,Sarmiento,Punta del Médano,SATELITAL,70105090,2
PR18,Sarmiento,Villa Media Agua,FIBRA OPTICA,70105100,44
PR18,Sarmiento,Villa Media Agua,SATELITAL,70105100,9
PR18,Sarmiento,Villa Media Agua,WIRELESS,70105100,263
PR18,Ullum,Villa Ibáñez,DIAL UP,70112010,1
PR18,Ullum,Villa Ibáñez,SATELITAL,70112010,16
PR18,Ullum,Villa Ibáñez,WIRELESS,70112010,411
PR18,Valle Fértil,Astica,SATELITAL,70119010,19
PR18,Valle Fértil,Astica,WIRELESS,70119010,30
PR18,Valle Fértil,Balde del Rosario,SATELITAL,70119020,17
PR18,Valle Fértil,Chucuma,SATELITAL,70119030,3
PR18,Valle Fértil,Los Baldecitos,SATELITAL,70119040,6
PR18,Valle Fértil,Otros,Otros,0,190
PR18,Valle Fértil,Usno,SATELITAL,70119050,7
PR18,Valle Fértil,Villa San Agustín,FIBRA OPTICA,70119060,1
PR18,Valle Fértil,Villa San Agustín,SATELITAL,70119060,173
PR18,Valle Fértil,Villa San Agustín,WIRELESS,70119060,260
PR18,Zonda,Villa Basilio Nievas,SATELITAL,70133010,26
PR18,Zonda,Villa Basilio Nievas,WIRELESS,70133010,386
PR18,Zonda,Villa Tacu,SATELITAL,70133010,5
PR19,Ayacucho,Balde De Los Torres,SATELITAL,74007070,3
PR19,Ayacucho,Baldecito De La Pampa,SATELITAL,74007010,1
PR19,Ayacucho,Candelaria,FIBRA OPTICA,74007010,319
PR19,Ayacucho,Candelaria,SATELITAL,74007010,10
PR19,Ayacucho,Candelaria,WIRELESS,74007010,729
PR19,Ayacucho,Carpinteria,SATELITAL,74007010,4
PR19,Ayacucho,El Vinagrillo,SATELITAL,74007010,4
PR19,Ayacucho,El Zapallar,SATELITAL,74007070,2
PR19,Ayacucho,La Aguada,SATELITAL,74007070,2
PR19,Ayacucho,La Avenencia,SATELITAL,74007010,1
PR19,Ayacucho,La Botija,SATELITAL,74007010,2
PR19,Ayacucho,La Brea,SATELITAL,74007070,1
PR19,Ayacucho,La Majada,SATELITAL,74007010,13
PR19,Ayacucho,La Majada,WIRELESS,74007010,221
PR19,Ayacucho,La Salvadora,SATELITAL,74007010,1
PR19,Ayacucho,Las Chacras,SATELITAL,74007010,4
PR19,Ayacucho,Las Chimbas,SATELITAL,74007050,2
PR19,Ayacucho,Las Lagunitas,SATELITAL,74007070,1
PR19,Ayacucho,Leandro N. Alem,WIRELESS,74007030,11
PR19,Ayacucho,Lomas Blancas,SATELITAL,74007010,1
PR19,Ayacucho,Lomas Blancas,WIRELESS,74007010,32
PR19,Ayacucho,Luján,FIBRA OPTICA,74007040,1
PR19,Ayacucho,Luján,SATELITAL,74007040,38
PR19,Ayacucho,Luján,WIRELESS,74007040,1100
PR19,Ayacucho,OTROS,SATELITAL,0,3
PR19,Ayacucho,Pampa Grande,FIBRA OPTICA,74007010,1
PR19,Ayacucho,Pampa Grande,SATELITAL,74007010,1
PR19,Ayacucho,Pozo Del Molle,SATELITAL,74007010,4
PR19,Ayacucho,Quines,SATELITAL,74007050,36
PR19,Ayacucho,Quines,WIRELESS,74007050,1399
PR19,Ayacucho,Río Juan Gómez,SATELITAL,74007010,13
PR19,Ayacucho,Río Juan Gómez,WIRELESS,74007010,43
PR19,Ayacucho,San Francisco del Monte de Oro,SATELITAL,74007070,82
PR19,Ayacucho,San Francisco del Monte de Oro,WIRELESS,74007070,1845
PR19,Ayacucho,San Ignacio,SATELITAL,74007070,4
PR19,Ayacucho,San Miguel,SATELITAL,74007070,2
PR19,Ayacucho,San Roque,SATELITAL,74007050,17
PR19,Ayacucho,Santa Ana,SATELITAL,74007070,1
PR19,Ayacucho,Santa Rosa De Catantal,SATELITAL,74007010,7
PR19,Ayacucho,Santa Teresa,SATELITAL,74007070,2
PR19,Belgrano,Arbol Solo,SATELITAL,74014030,5
PR19,Belgrano,Bella Estancia,SATELITAL,74014030,2
PR19,Belgrano,Buen Orden,SATELITAL,74014030,1
PR19,Belgrano,El Barrial,SATELITAL,74014010,3
PR19,Belgrano,El Milagro,SATELITAL,74014010,3
PR19,Belgrano,El Recodo,SATELITAL,74014010,1
PR19,Belgrano,Estancia De Amieva,SATELITAL,74014010,2
PR19,Belgrano,Hualtaran,SATELITAL,74014030,12
PR19,Belgrano,La Calera,FIBRA OPTICA,74014010,55
PR19,Belgrano,La Calera,SATELITAL,74014010,10
PR19,Belgrano,La Calera,WIRELESS,74014010,267
PR19,Belgrano,Las Lagunitas,SATELITAL,74014030,2
PR19,Belgrano,Los Molles,SATELITAL,74014010,14
PR19,Belgrano,Los Molles,WIRELESS,74014010,390
PR19,Belgrano,Naranjo Esquino,SATELITAL,74014040,1
PR19,Belgrano,Nogolí,FIBRA OPTICA,74014020,132
PR19,Belgrano,Nogolí,SATELITAL,74014020,10
PR19,Belgrano,Nogolí,WIRELESS,74014020,621
PR19,Belgrano,Pozo Cavado,SATELITAL,74014010,4
PR19,Belgrano,Pozo Del Tala,SATELITAL,74014010,1
PR19,Belgrano,San Antonio,SATELITAL,74014030,5
PR19,Belgrano,San Pedro,FIBRA OPTICA,74014040,1
PR19,Belgrano,San Pedro,SATELITAL,74014040,3
PR19,Belgrano,San Pedro,WIRELESS,74014040,18
PR19,Belgrano,Suyuque Nuevo,SATELITAL,74014010,7
PR19,Belgrano,Toro Negro,SATELITAL,74014010,5
PR19,Belgrano,Villa de la Quebrada,FIBRA OPTICA,74014030,157
PR19,Belgrano,Villa de la Quebrada,SATELITAL,74014030,24
PR19,Belgrano,Villa de la Quebrada,WIRELESS,74014030,697
PR19,Belgrano,Villa General Roca,FIBRA OPTICA,74014040,23
PR19,Belgrano,Villa General Roca,SATELITAL,74014040,2
PR19,Belgrano,Villa General Roca,WIRELESS,74014040,177
PR19,Chacabuco,Balcarce,SATELITAL,74028030,23
PR19,Chacabuco,Concarán,SATELITAL,74028010,31
PR19,Chacabuco,Concarán,WIRELESS,74028010,1879
PR19,Chacabuco,Cortaderas,FIBRA OPTICA,74028020,171
PR19,Chacabuco,Cortaderas,SATELITAL,74028020,113
PR19,Chacabuco,Cortaderas,WIRELESS,74028020,1034
PR19,Chacabuco,El Churrasco,SATELITAL,74028080,1
PR19,Chacabuco,El Recuerdo,SATELITAL,74028030,2
PR19,Chacabuco,El Sifon,SATELITAL,74028080,3
PR19,Chacabuco,El Tala,SATELITAL,74028020,3
PR19,Chacabuco,La Celestina,SATELITAL,74028020,1
PR19,Chacabuco,Naschel,SATELITAL,74028030,20
PR19,Chacabuco,Naschel,WIRELESS,74028030,1141
PR19,Chacabuco,Papagayos,SATELITAL,74028040,7
PR19,Chacabuco,Papagayos,WIRELESS,74028040,55
PR19,Chacabuco,Renca,SATELITAL,74028050,11
PR19,Chacabuco,Renca,WIRELESS,74028050,143
PR19,Chacabuco,San Felipe,SATELITAL,74028020,3
PR19,Chacabuco,San Miguel,SATELITAL,74028020,2
PR19,Chacabuco,San Pablo,SATELITAL,74028060,5
PR19,Chacabuco,San Pablo,WIRELESS,74028060,108
PR19,Chacabuco,Santa Martina,SATELITAL,74028030,1
PR19,Chacabuco,Tilisarao,SATELITAL,74028070,40
PR19,Chacabuco,Tilisarao,WIRELESS,74028070,1662
PR19,Chacabuco,Villa del Carmen,FIBRA OPTICA,74028080,97
PR19,Chacabuco,Villa del Carmen,SATELITAL,74028080,8
PR19,Chacabuco,Villa del Carmen,WIRELESS,74028080,381
PR19,Chacabuco,Villa Larca,FIBRA OPTICA,74028090,100
PR19,Chacabuco,Villa Larca,SATELITAL,74028090,21
PR19,Chacabuco,Villa Larca,WIRELESS,74028090,521
PR19,Coronel Pringles,Balde De La Isla,SATELITAL,74021030,1
PR19,Coronel Pringles,Carolina,FIBRA OPTICA,74021010,6
PR19,Coronel Pringles,Carolina,SATELITAL,74021010,13
PR19,Coronel Pringles,Carolina,WIRELESS,74021010,234
PR19,Coronel Pringles,El Arenal,SATELITAL,74021030,2
PR19,Coronel Pringles,El Baldecito,SATELITAL,74021030,1
PR19,Coronel Pringles,El Durazno,SATELITAL,74021060,26
PR19,Coronel Pringles,El Durazno,WIRELESS,74021060,69
PR19,Coronel Pringles,El Trapiche,FIBRA OPTICA,74021020,382
PR19,Coronel Pringles,El Trapiche,SATELITAL,74021020,81
PR19,Coronel Pringles,El Trapiche,WIRELESS,74021020,1414
PR19,Coronel Pringles,Eleodoro Lobos,SATELITAL,74021010,6
PR19,Coronel Pringles,Estancia Grande,SATELITAL,74021025,18
PR19,Coronel Pringles,Fraga,FIBRA OPTICA,74021030,148
PR19,Coronel Pringles,Fraga,SATELITAL,74021030,15
PR19,Coronel Pringles,Fraga,WIRELESS,74021030,355
PR19,Coronel Pringles,Intihuasi,SATELITAL,74021030,3
PR19,Coronel Pringles,La Bajada,SATELITAL,74021040,3
PR19,Coronel Pringles,La Bajada,WIRELESS,74021040,58
PR19,Coronel Pringles,La Florida,FIBRA OPTICA,74021050,20
PR19,Coronel Pringles,La Florida,SATELITAL,74021050,40
PR19,Coronel Pringles,La Florida,WIRELESS,74021050,401
